,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
209,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass,Signal_M60000GeV_e6_SR,DM signal,,1.05,,lnN,,
210,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_RNNsyst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
211,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_RNNsyst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
212,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_pTsyst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
213,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_pTsyst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
214,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_t0syst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
215,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass_t0syst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
216,Signal_M60000GeV_e6_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hpass,Signal_M60000GeV_e6_SR,DM signal,,,,,,
337,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
546,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail,Signal_M60000GeV_e6_SR,DM signal,,1.05,,lnN,,
547,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_RNNsyst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
548,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_RNNsyst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
549,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_pTsyst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
550,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_pTsyst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
551,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_t0syst_up,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
552,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail_t0syst_down,Signal_M60000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
553,Signal_M60000GeV_e6_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M60000GeV_e6_SR.root,hfail,Signal_M60000GeV_e6_SR,DM signal,,,,,,
