,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
305,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass,Signal_M5000GeV_e4_SR,DM signal,,1.05,,lnN,,
306,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_RNNsyst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,RNNsyst
307,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_RNNsyst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,RNNsyst
308,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_pTsyst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,pTsyst
309,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_pTsyst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,pTsyst
310,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_t0syst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,t0syst
311,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass_t0syst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,t0syst
312,Signal_M5000GeV_e4_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hpass,Signal_M5000GeV_e4_SR,DM signal,,,,,,
329,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
634,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail,Signal_M5000GeV_e4_SR,DM signal,,1.05,,lnN,,
635,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_RNNsyst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,RNNsyst
636,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_RNNsyst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,RNNsyst
637,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_pTsyst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,pTsyst
638,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_pTsyst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,pTsyst
639,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_t0syst_up,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Up,t0syst
640,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail_t0syst_down,Signal_M5000GeV_e4_SR,DM signal,,,1.0,shapes,Down,t0syst
641,Signal_M5000GeV_e4_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M5000GeV_e4_SR.root,hfail,Signal_M5000GeV_e4_SR,DM signal,,,,,,
