,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v20/EaDM_Run3_Cosmics_Data_SR.root,hpass,Run3_Cosmics_Data_SR,Run3_Cosmics_Data_SR,,,,,,
97,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass,Signal_M50000GeV_e6_SR,DM signal,,1.05,,lnN,,
98,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_RNNsyst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
99,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_RNNsyst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
100,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_pTsyst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
101,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_pTsyst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
102,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_t0syst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
103,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass_t0syst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
104,Signal_M50000GeV_e6_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hpass,Signal_M50000GeV_e6_SR,DM signal,,,,,,
137,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v20/EaDM_Run3_Cosmics_Data_SR.root,hfail,Run3_Cosmics_Data_SR,Run3_Cosmics_Data_SR,,,,,,
234,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail,Signal_M50000GeV_e6_SR,DM signal,,1.05,,lnN,,
235,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_RNNsyst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
236,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_RNNsyst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
237,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_pTsyst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
238,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_pTsyst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
239,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_t0syst_up,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
240,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail_t0syst_down,Signal_M50000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
241,Signal_M50000GeV_e6_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v20/EaDM_Signal_M50000GeV_e6_SR.root,hfail,Signal_M50000GeV_e6_SR,DM signal,,,,,,
