,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hpass,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
113,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass,Signal_M70000GeV_e6_SR,DM signal,,1.05,,lnN,,
114,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_RNNsyst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
115,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_RNNsyst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
116,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_pTsyst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
117,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_pTsyst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
118,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_t0syst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
119,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass_t0syst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
120,Signal_M70000GeV_e6_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hpass,Signal_M70000GeV_e6_SR,DM signal,,,,,,
137,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hfail,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
250,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail,Signal_M70000GeV_e6_SR,DM signal,,1.05,,lnN,,
251,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_RNNsyst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
252,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_RNNsyst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
253,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_pTsyst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
254,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_pTsyst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
255,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_t0syst_up,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
256,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail_t0syst_down,Signal_M70000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
257,Signal_M70000GeV_e6_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M70000GeV_e6_SR.root,hfail,Signal_M70000GeV_e6_SR,DM signal,,,,,,
