,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hpass,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
89,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass,Signal_M60000GeV_e4_SR,DM signal,,1.05,,lnN,,
90,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_RNNsyst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,RNNsyst
91,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_RNNsyst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,RNNsyst
92,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_pTsyst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,pTsyst
93,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_pTsyst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,pTsyst
94,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_t0syst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,t0syst
95,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass_t0syst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,t0syst
96,Signal_M60000GeV_e4_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hpass,Signal_M60000GeV_e4_SR,DM signal,,,,,,
121,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hfail,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
210,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail,Signal_M60000GeV_e4_SR,DM signal,,1.05,,lnN,,
211,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_RNNsyst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,RNNsyst
212,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_RNNsyst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,RNNsyst
213,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_pTsyst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,pTsyst
214,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_pTsyst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,pTsyst
215,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_t0syst_up,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Up,t0syst
216,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail_t0syst_down,Signal_M60000GeV_e4_SR,DM signal,,,1.0,shapes,Down,t0syst
217,Signal_M60000GeV_e4_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M60000GeV_e4_SR.root,hfail,Signal_M60000GeV_e4_SR,DM signal,,,,,,
